Codebase,Checker,Path,Line,Message,tool
zeek,MSC12-C,auxil/binpac/src/pac_main.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,1049,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,1056,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,1385,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,1391,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,2256,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,2364,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,2398,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,2450,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/bifcl/bif_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,247,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,248,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,286,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,287,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,288,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,334,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,346,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,353,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,365,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/fiber/src/fiber.c,370,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,53,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,56,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,98,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,125,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,142,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,187,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,202,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,204,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,333,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,352,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,366,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,390,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,391,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,477,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/ccl.c,484,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,69,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,91,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,91,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,91,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,91,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,104,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,118,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,120,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,141,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,264,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,277,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,306,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,311,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,355,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,413,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa.c,511,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa-interpreter-std.c,29,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa-interpreter-std.c,138,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa-interpreter-std.c,218,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa-interpreter-std.c,235,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa-interpreter-std.c,308,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/dfa-interpreter-min.c,30,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/jrx.c,61,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/jrx.c,260,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,89,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,101,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,175,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,192,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,235,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,253,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,276,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,491,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,545,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,595,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/justrx/src/nfa.c,598,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-parse.c,1022,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-parse.c,1023,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-parse.c,1024,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-parse.c,1025,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-parse.c,1031,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-parse.c,1513,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-parse.c,1621,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-parse.c,1655,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-parse.c,1707,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1553,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2001,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2334,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2341,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2356,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/clock.posix.c,14,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/drain.c,75,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/drain.c,102,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/drain.c,103,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/drain.c,104,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/drain.c,105,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/handle.posix.c,39,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/options.c,17,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/options.c,91,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/pipe.posix.c,22,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/pipe.posix.c,23,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/pipe.posix.c,75,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/pipe.posix.c,76,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/pipe.posix.c,90,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/pipe.posix.c,91,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/pipe.posix.c,100,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/pipe.posix.c,134,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,51,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,171,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,189,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,197,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,203,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,291,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,305,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,400,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,413,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,433,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,465,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,473,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,480,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,488,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/process.posix.c,497,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/redirect.posix.c,28,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/redirect.posix.c,52,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/redirect.posix.c,66,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/redirect.posix.c,67,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/redirect.c,10,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/redirect.c,11,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/redirect.c,47,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/redirect.c,48,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/redirect.c,111,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/reproc.c,53,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/reproc.c,54,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/reproc.c,58,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/reproc.c,77,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/reproc.c,115,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/reproc.c,116,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/spicy/spicy/3rdparty/reproc/reproc/src/reproc.c,569,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares__addrinfo_localhost.c,191,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares__addrinfo_localhost.c,192,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares__addrinfo_localhost.c,193,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares__sortaddrinfo.c,481,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_fds.c,41,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_fds.c,51,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_getaddrinfo.c,765,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_create_query.c,109,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_create_query.c,117,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_create_query.c,168,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_create_query.c,169,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_create_query.c,176,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_create_query.c,177,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_process.c,620,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_process.c,730,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_process.c,737,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_process.c,981,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_process.c,1446,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/c-ares/src/lib/ares_query.c,67,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/ConvertUTF.c,448,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/ConvertUTF.c,526,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/nb_dns.c,138,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,143,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,168,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,183,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,302,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,355,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,358,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,382,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,394,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,429,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,447,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,459,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,484,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,485,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,486,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,530,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,531,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,552,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,553,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,554,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,555,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,556,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,557,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,654,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,655,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,656,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,747,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,748,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,749,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,803,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,824,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,860,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,878,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,881,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,900,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,932,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,952,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,953,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,982,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,991,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,1002,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,1007,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,1023,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,1034,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/3rdparty/patricia.c,1042,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/nanobenchmark.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/os_specific.cc,224,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/os_specific.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/highwayhash/highwayhash/os_specific.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,src/zeek-affinity.cc,23,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/zeekctl/auxil/pysubnettree/CMakeFiles/SubnetTree.dir/SubnetTreePYTHON_wrap.cxx,2382,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/zeekctl/auxil/pysubnettree/CMakeFiles/SubnetTree.dir/SubnetTreePYTHON_wrap.cxx,2662,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/zeekctl/auxil/pysubnettree/CMakeFiles/SubnetTree.dir/SubnetTreePYTHON_wrap.cxx,5618,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/zeekctl/auxil/pysubnettree/patricia.c,186,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/zeekctl/auxil/pysubnettree/patricia.c,211,Detect and remove code that has no effect,rosecheckers
